Día,Tiempo esperado total,Tiempo minimo esperado,Tiempo maximo esperado,Parqueos Libres,Carros sin antender,Almorzaron,Cantidad alumnos,Cantidad parqueos,Salidas por periodos libres,Parametros
0,3670,30,360,0,6,0,50,25,5,"{'yellow': 13, 'orange': 7, 'red': 15, 'skyblue': 15}"
0,6310,30,360,0,8,0,56,25,6,"{'yellow': 14, 'orange': 8, 'red': 17, 'skyblue': 17}"
0,9000,30,890,0,9,0,60,25,6,"{'yellow': 15, 'orange': 9, 'red': 18, 'skyblue': 18}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 6, 'orange': 3, 'red': 8, 'skyblue': 6}"
0,0,0,0,4,0,0,28,25,1,"{'yellow': 7, 'orange': 4, 'red': 10, 'skyblue': 7}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 4, 'red': 11, 'skyblue': 8}"
0,10,10,10,0,0,0,35,25,3,"{'yellow': 9, 'orange': 5, 'red': 12, 'skyblue': 9}"
0,150,20,40,0,1,0,40,25,5,"{'yellow': 10, 'orange': 6, 'red': 14, 'skyblue': 10}"
0,550,20,140,0,2,0,43,25,5,"{'yellow': 11, 'orange': 6, 'red': 15, 'skyblue': 11}"
0,2170,30,340,0,5,0,48,25,5,"{'yellow': 12, 'orange': 7, 'red': 17, 'skyblue': 12}"
0,3350,30,350,0,5,0,51,25,5,"{'yellow': 13, 'orange': 7, 'red': 18, 'skyblue': 13}"
0,4840,30,350,0,6,0,55,25,6,"{'yellow': 14, 'orange': 8, 'red': 19, 'skyblue': 14}"
0,6930,30,360,0,8,0,60,25,5,"{'yellow': 15, 'orange': 9, 'red': 21, 'skyblue': 15}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 3, 'red': 10, 'skyblue': 5}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 4, 'red': 11, 'skyblue': 5}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 4, 'red': 13, 'skyblue': 6}"
0,10,10,10,0,0,0,35,25,4,"{'yellow': 9, 'orange': 5, 'red': 14, 'skyblue': 7}"
0,110,20,30,0,0,0,40,25,4,"{'yellow': 10, 'orange': 6, 'red': 16, 'skyblue': 8}"
0,630,20,150,0,4,0,44,25,5,"{'yellow': 11, 'orange': 6, 'red': 18, 'skyblue': 9}"
0,1390,20,230,0,5,0,47,25,5,"{'yellow': 12, 'orange': 7, 'red': 19, 'skyblue': 9}"
0,2730,30,350,0,5,0,51,25,5,"{'yellow': 13, 'orange': 7, 'red': 21, 'skyblue': 10}"
0,3810,30,350,0,6,0,55,25,5,"{'yellow': 14, 'orange': 8, 'red': 22, 'skyblue': 11}"
0,5820,30,360,0,7,0,60,25,5,"{'yellow': 15, 'orange': 9, 'red': 24, 'skyblue': 12}"
0,0,0,0,4,0,0,24,25,1,"{'yellow': 6, 'orange': 5, 'red': 3, 'skyblue': 10}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 7, 'orange': 5, 'red': 4, 'skyblue': 11}"
0,280,140,140,0,0,0,31,25,2,"{'yellow': 8, 'orange': 6, 'red': 4, 'skyblue': 13}"
0,720,20,140,0,0,0,35,25,3,"{'yellow': 9, 'orange': 7, 'red': 5, 'skyblue': 14}"
0,1540,20,340,0,1,0,40,25,4,"{'yellow': 10, 'orange': 8, 'red': 6, 'skyblue': 16}"
0,2950,20,460,0,6,0,44,25,5,"{'yellow': 11, 'orange': 9, 'red': 6, 'skyblue': 18}"
0,4660,20,890,0,6,0,47,25,5,"{'yellow': 12, 'orange': 9, 'red': 7, 'skyblue': 19}"
0,7820,30,890,0,7,0,51,25,5,"{'yellow': 13, 'orange': 10, 'red': 7, 'skyblue': 21}"
0,10670,40,890,0,10,0,55,25,6,"{'yellow': 14, 'orange': 11, 'red': 8, 'skyblue': 22}"
0,14770,40,890,0,13,0,60,25,6,"{'yellow': 15, 'orange': 12, 'red': 9, 'skyblue': 24}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 6, 'orange': 5, 'red': 5, 'skyblue': 8}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 7, 'orange': 5, 'red': 5, 'skyblue': 10}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 8, 'orange': 6, 'red': 6, 'skyblue': 11}"
0,440,20,140,0,0,0,35,25,3,"{'yellow': 9, 'orange': 7, 'red': 7, 'skyblue': 12}"
0,1030,20,150,0,1,0,40,25,4,"{'yellow': 10, 'orange': 8, 'red': 8, 'skyblue': 14}"
0,1640,20,150,0,2,0,44,25,5,"{'yellow': 11, 'orange': 9, 'red': 9, 'skyblue': 15}"
0,3170,30,450,0,6,0,47,25,5,"{'yellow': 12, 'orange': 9, 'red': 9, 'skyblue': 17}"
0,5880,30,890,0,6,0,51,25,5,"{'yellow': 13, 'orange': 10, 'red': 10, 'skyblue': 18}"
0,8050,30,890,0,7,0,55,25,6,"{'yellow': 14, 'orange': 11, 'red': 11, 'skyblue': 19}"
0,11250,40,890,0,9,0,60,25,6,"{'yellow': 15, 'orange': 12, 'red': 12, 'skyblue': 21}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 5, 'red': 6, 'skyblue': 7}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 5, 'red': 7, 'skyblue': 8}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 6, 'red': 8, 'skyblue': 9}"
0,310,10,140,0,0,0,36,25,3,"{'yellow': 9, 'orange': 7, 'red': 9, 'skyblue': 11}"
0,710,20,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 8, 'red': 10, 'skyblue': 12}"
0,1200,20,150,0,2,0,44,25,5,"{'yellow': 11, 'orange': 9, 'red': 11, 'skyblue': 13}"
0,1940,30,150,0,4,0,47,25,5,"{'yellow': 12, 'orange': 9, 'red': 12, 'skyblue': 14}"
0,3510,30,360,0,6,0,51,25,5,"{'yellow': 13, 'orange': 10, 'red': 13, 'skyblue': 15}"
0,6980,30,890,0,7,0,56,25,6,"{'yellow': 14, 'orange': 11, 'red': 14, 'skyblue': 17}"
0,9310,30,890,0,8,0,60,25,6,"{'yellow': 15, 'orange': 12, 'red': 15, 'skyblue': 18}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 5, 'red': 7, 'skyblue': 6}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 5, 'red': 8, 'skyblue': 7}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 6, 'red': 9, 'skyblue': 8}"
0,30,10,20,0,0,0,36,25,3,"{'yellow': 9, 'orange': 7, 'red': 11, 'skyblue': 9}"
0,410,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 8, 'red': 12, 'skyblue': 10}"
0,890,20,140,0,2,0,44,25,5,"{'yellow': 11, 'orange': 9, 'red': 13, 'skyblue': 11}"
0,1520,30,150,0,4,0,47,25,5,"{'yellow': 12, 'orange': 9, 'red': 14, 'skyblue': 12}"
0,2780,30,260,0,5,0,51,25,5,"{'yellow': 13, 'orange': 10, 'red': 15, 'skyblue': 13}"
0,4670,30,350,0,5,0,56,25,6,"{'yellow': 14, 'orange': 11, 'red': 17, 'skyblue': 14}"
0,8020,30,890,0,7,0,60,25,5,"{'yellow': 15, 'orange': 12, 'red': 18, 'skyblue': 15}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 5, 'red': 8, 'skyblue': 5}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 5, 'red': 10, 'skyblue': 5}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 6, 'red': 11, 'skyblue': 6}"
0,10,10,10,0,0,0,35,25,4,"{'yellow': 9, 'orange': 7, 'red': 12, 'skyblue': 7}"
0,130,10,40,0,1,0,40,25,4,"{'yellow': 10, 'orange': 8, 'red': 14, 'skyblue': 8}"
0,610,20,140,0,2,0,44,25,5,"{'yellow': 11, 'orange': 9, 'red': 15, 'skyblue': 9}"
0,1060,20,140,0,4,0,47,25,5,"{'yellow': 12, 'orange': 9, 'red': 17, 'skyblue': 9}"
0,2190,30,230,0,5,0,51,25,5,"{'yellow': 13, 'orange': 10, 'red': 18, 'skyblue': 10}"
0,3290,30,350,0,5,0,55,25,5,"{'yellow': 14, 'orange': 11, 'red': 19, 'skyblue': 11}"
0,5280,30,360,0,6,0,60,25,5,"{'yellow': 15, 'orange': 12, 'red': 21, 'skyblue': 12}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 5, 'red': 10, 'skyblue': 3}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 5, 'red': 11, 'skyblue': 4}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 6, 'red': 13, 'skyblue': 4}"
0,10,10,10,0,0,0,35,25,5,"{'yellow': 9, 'orange': 7, 'red': 14, 'skyblue': 5}"
0,90,10,20,0,0,0,40,25,4,"{'yellow': 10, 'orange': 8, 'red': 16, 'skyblue': 6}"
0,190,20,30,0,0,0,44,25,5,"{'yellow': 11, 'orange': 9, 'red': 18, 'skyblue': 6}"
0,770,20,140,0,4,0,47,25,5,"{'yellow': 12, 'orange': 9, 'red': 19, 'skyblue': 7}"
0,1650,20,190,0,5,0,51,25,5,"{'yellow': 13, 'orange': 10, 'red': 21, 'skyblue': 7}"
0,2810,30,350,0,5,0,55,25,5,"{'yellow': 14, 'orange': 11, 'red': 22, 'skyblue': 8}"
0,4380,30,350,0,5,0,60,25,5,"{'yellow': 15, 'orange': 12, 'red': 24, 'skyblue': 9}"
0,0,0,0,3,0,0,24,25,1,"{'yellow': 6, 'orange': 6, 'red': 2, 'skyblue': 10}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 7, 'orange': 7, 'red': 2, 'skyblue': 11}"
0,560,140,140,0,0,0,32,25,3,"{'yellow': 8, 'orange': 8, 'red': 3, 'skyblue': 13}"
0,1030,30,150,0,0,0,35,25,3,"{'yellow': 9, 'orange': 9, 'red': 3, 'skyblue': 14}"
0,1870,10,340,0,2,0,40,25,4,"{'yellow': 10, 'orange': 10, 'red': 4, 'skyblue': 16}"
0,3720,20,570,0,6,0,44,25,5,"{'yellow': 11, 'orange': 11, 'red': 4, 'skyblue': 18}"
0,5040,30,570,0,5,0,47,25,5,"{'yellow': 12, 'orange': 12, 'red': 4, 'skyblue': 19}"
0,7480,20,890,0,10,0,52,25,6,"{'yellow': 13, 'orange': 13, 'red': 5, 'skyblue': 21}"
0,11690,30,890,0,12,0,55,25,6,"{'yellow': 14, 'orange': 14, 'red': 5, 'skyblue': 22}"
0,15440,40,890,0,13,0,60,25,6,"{'yellow': 15, 'orange': 15, 'red': 6, 'skyblue': 24}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 6, 'orange': 6, 'red': 3, 'skyblue': 8}"
0,0,0,0,1,0,0,28,25,1,"{'yellow': 7, 'orange': 7, 'red': 4, 'skyblue': 10}"
0,280,140,140,0,0,0,31,25,2,"{'yellow': 8, 'orange': 8, 'red': 4, 'skyblue': 11}"
0,720,20,140,0,0,0,35,25,3,"{'yellow': 9, 'orange': 9, 'red': 5, 'skyblue': 12}"
0,1340,10,150,0,1,0,40,25,4,"{'yellow': 10, 'orange': 10, 'red': 6, 'skyblue': 14}"
0,2420,20,270,0,2,0,43,25,4,"{'yellow': 11, 'orange': 11, 'red': 6, 'skyblue': 15}"
0,4070,20,580,0,4,0,48,25,5,"{'yellow': 12, 'orange': 12, 'red': 7, 'skyblue': 17}"
0,5540,30,610,0,4,0,51,25,5,"{'yellow': 13, 'orange': 13, 'red': 7, 'skyblue': 18}"
0,8400,30,890,0,7,0,55,25,6,"{'yellow': 14, 'orange': 14, 'red': 8, 'skyblue': 19}"
0,11930,40,890,0,9,0,60,25,6,"{'yellow': 15, 'orange': 15, 'red': 9, 'skyblue': 21}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 6, 'orange': 6, 'red': 5, 'skyblue': 7}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 7, 'orange': 7, 'red': 5, 'skyblue': 8}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 8, 'orange': 8, 'red': 6, 'skyblue': 9}"
0,590,10,140,0,0,0,36,25,3,"{'yellow': 9, 'orange': 9, 'red': 7, 'skyblue': 11}"
0,1000,10,150,0,1,0,40,25,4,"{'yellow': 10, 'orange': 10, 'red': 8, 'skyblue': 12}"
0,1500,20,150,0,2,0,44,25,5,"{'yellow': 11, 'orange': 11, 'red': 9, 'skyblue': 13}"
0,2220,20,170,0,2,0,47,25,5,"{'yellow': 12, 'orange': 12, 'red': 9, 'skyblue': 14}"
0,3860,30,610,0,3,0,51,25,5,"{'yellow': 13, 'orange': 13, 'red': 10, 'skyblue': 15}"
0,7660,30,890,0,7,0,56,25,6,"{'yellow': 14, 'orange': 14, 'red': 11, 'skyblue': 17}"
0,9990,30,890,0,8,0,60,25,6,"{'yellow': 15, 'orange': 15, 'red': 12, 'skyblue': 18}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 6, 'red': 6, 'skyblue': 6}"
0,0,0,0,4,0,0,28,25,1,"{'yellow': 7, 'orange': 7, 'red': 7, 'skyblue': 7}"
0,0,0,0,1,0,0,32,25,3,"{'yellow': 8, 'orange': 8, 'red': 8, 'skyblue': 8}"
0,310,10,140,0,0,0,36,25,3,"{'yellow': 9, 'orange': 9, 'red': 9, 'skyblue': 9}"
0,680,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 10, 'red': 10, 'skyblue': 10}"
0,1170,20,150,0,2,0,44,25,5,"{'yellow': 11, 'orange': 11, 'red': 11, 'skyblue': 11}"
0,1750,30,150,0,2,0,48,25,5,"{'yellow': 12, 'orange': 12, 'red': 12, 'skyblue': 12}"
0,2780,30,330,0,5,0,52,25,6,"{'yellow': 13, 'orange': 13, 'red': 13, 'skyblue': 13}"
0,4850,30,610,0,6,0,56,25,6,"{'yellow': 14, 'orange': 14, 'red': 14, 'skyblue': 14}"
0,9120,30,890,0,7,0,60,25,5,"{'yellow': 15, 'orange': 15, 'red': 15, 'skyblue': 15}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 6, 'red': 7, 'skyblue': 5}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 7, 'red': 8, 'skyblue': 5}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 8, 'red': 9, 'skyblue': 6}"
0,30,10,20,0,0,0,36,25,4,"{'yellow': 9, 'orange': 9, 'red': 11, 'skyblue': 7}"
0,400,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 10, 'red': 12, 'skyblue': 8}"
0,880,20,140,0,2,0,44,25,5,"{'yellow': 11, 'orange': 11, 'red': 13, 'skyblue': 9}"
0,1230,20,140,0,2,0,47,25,5,"{'yellow': 12, 'orange': 12, 'red': 14, 'skyblue': 9}"
0,1820,30,150,0,2,0,51,25,5,"{'yellow': 13, 'orange': 13, 'red': 15, 'skyblue': 10}"
0,3160,30,350,0,5,0,56,25,5,"{'yellow': 14, 'orange': 14, 'red': 17, 'skyblue': 11}"
0,5810,30,520,0,5,0,60,25,5,"{'yellow': 15, 'orange': 15, 'red': 18, 'skyblue': 12}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 6, 'orange': 6, 'red': 8, 'skyblue': 3}"
0,0,0,0,4,0,0,28,25,1,"{'yellow': 7, 'orange': 7, 'red': 10, 'skyblue': 4}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 8, 'red': 11, 'skyblue': 4}"
0,10,10,10,0,0,0,35,25,4,"{'yellow': 9, 'orange': 9, 'red': 12, 'skyblue': 5}"
0,120,10,40,0,1,0,40,25,4,"{'yellow': 10, 'orange': 10, 'red': 14, 'skyblue': 6}"
0,460,20,140,0,1,0,43,25,4,"{'yellow': 11, 'orange': 11, 'red': 15, 'skyblue': 6}"
0,990,20,140,0,2,0,48,25,5,"{'yellow': 12, 'orange': 12, 'red': 17, 'skyblue': 7}"
0,1410,20,140,0,1,0,51,25,5,"{'yellow': 13, 'orange': 13, 'red': 18, 'skyblue': 7}"
0,2290,30,180,0,5,0,55,25,5,"{'yellow': 14, 'orange': 14, 'red': 19, 'skyblue': 8}"
0,4090,30,350,0,3,0,60,25,5,"{'yellow': 15, 'orange': 15, 'red': 21, 'skyblue': 9}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 6, 'red': 10, 'skyblue': 2}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 7, 'red': 11, 'skyblue': 2}"
0,0,0,0,1,0,0,32,25,5,"{'yellow': 8, 'orange': 8, 'red': 13, 'skyblue': 3}"
0,10,10,10,0,0,0,35,25,4,"{'yellow': 9, 'orange': 9, 'red': 14, 'skyblue': 3}"
0,80,10,20,0,0,0,40,25,4,"{'yellow': 10, 'orange': 10, 'red': 16, 'skyblue': 4}"
0,170,20,30,0,0,0,44,25,5,"{'yellow': 11, 'orange': 11, 'red': 18, 'skyblue': 4}"
0,510,20,130,0,1,0,47,25,5,"{'yellow': 12, 'orange': 12, 'red': 19, 'skyblue': 4}"
0,1220,20,140,0,3,0,52,25,5,"{'yellow': 13, 'orange': 13, 'red': 21, 'skyblue': 5}"
0,1830,30,180,0,5,0,55,25,5,"{'yellow': 14, 'orange': 14, 'red': 22, 'skyblue': 5}"
0,3560,30,350,0,2,0,60,25,4,"{'yellow': 15, 'orange': 15, 'red': 24, 'skyblue': 6}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 6, 'orange': 7, 'red': 2, 'skyblue': 8}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 7, 'orange': 8, 'red': 2, 'skyblue': 10}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 8, 'orange': 9, 'red': 3, 'skyblue': 11}"
0,1020,20,150,0,0,0,35,25,3,"{'yellow': 9, 'orange': 11, 'red': 3, 'skyblue': 12}"
0,1680,10,150,0,2,0,40,25,4,"{'yellow': 10, 'orange': 12, 'red': 4, 'skyblue': 14}"
0,3050,20,350,0,2,0,43,25,4,"{'yellow': 11, 'orange': 13, 'red': 4, 'skyblue': 15}"
0,4660,20,570,0,4,0,47,25,5,"{'yellow': 12, 'orange': 14, 'red': 4, 'skyblue': 17}"
0,6110,20,580,0,8,0,51,25,5,"{'yellow': 13, 'orange': 15, 'red': 5, 'skyblue': 18}"
0,7500,30,580,0,8,0,55,25,6,"{'yellow': 14, 'orange': 17, 'red': 5, 'skyblue': 19}"
0,12970,30,890,0,11,0,60,25,6,"{'yellow': 15, 'orange': 18, 'red': 6, 'skyblue': 21}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 6, 'orange': 7, 'red': 3, 'skyblue': 7}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 7, 'orange': 8, 'red': 4, 'skyblue': 8}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 8, 'orange': 9, 'red': 4, 'skyblue': 9}"
0,880,10,150,0,0,0,36,25,3,"{'yellow': 9, 'orange': 11, 'red': 5, 'skyblue': 11}"
0,1320,10,150,0,1,0,40,25,4,"{'yellow': 10, 'orange': 12, 'red': 6, 'skyblue': 12}"
0,2220,10,340,0,1,0,43,25,4,"{'yellow': 11, 'orange': 13, 'red': 6, 'skyblue': 13}"
0,2880,20,340,0,2,0,47,25,5,"{'yellow': 12, 'orange': 14, 'red': 7, 'skyblue': 14}"
0,4360,20,570,0,4,0,50,25,5,"{'yellow': 13, 'orange': 15, 'red': 7, 'skyblue': 15}"
0,6740,30,890,0,7,0,56,25,6,"{'yellow': 14, 'orange': 17, 'red': 8, 'skyblue': 17}"
0,10340,30,890,0,8,0,60,25,6,"{'yellow': 15, 'orange': 18, 'red': 9, 'skyblue': 18}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 6, 'orange': 7, 'red': 5, 'skyblue': 6}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 7, 'orange': 8, 'red': 5, 'skyblue': 7}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 8, 'orange': 9, 'red': 6, 'skyblue': 8}"
0,590,10,140,0,0,0,36,25,3,"{'yellow': 9, 'orange': 11, 'red': 7, 'skyblue': 9}"
0,980,10,150,0,1,0,40,25,4,"{'yellow': 10, 'orange': 12, 'red': 8, 'skyblue': 10}"
0,1470,20,150,0,2,0,44,25,5,"{'yellow': 11, 'orange': 13, 'red': 9, 'skyblue': 11}"
0,2110,20,170,0,2,0,47,25,5,"{'yellow': 12, 'orange': 14, 'red': 9, 'skyblue': 12}"
0,3110,20,330,0,3,0,51,25,5,"{'yellow': 13, 'orange': 15, 'red': 10, 'skyblue': 13}"
0,4590,30,340,0,6,0,56,25,6,"{'yellow': 14, 'orange': 17, 'red': 11, 'skyblue': 14}"
0,9010,30,890,0,7,0,60,25,6,"{'yellow': 15, 'orange': 18, 'red': 12, 'skyblue': 15}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 7, 'red': 6, 'skyblue': 5}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 8, 'red': 7, 'skyblue': 5}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 9, 'red': 8, 'skyblue': 6}"
0,230,10,140,0,1,0,36,25,4,"{'yellow': 9, 'orange': 11, 'red': 9, 'skyblue': 7}"
0,680,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 12, 'red': 10, 'skyblue': 8}"
0,1160,20,140,0,2,0,44,25,5,"{'yellow': 11, 'orange': 13, 'red': 11, 'skyblue': 9}"
0,1530,20,150,0,2,0,47,25,5,"{'yellow': 12, 'orange': 14, 'red': 12, 'skyblue': 9}"
0,2070,20,150,0,3,0,51,25,5,"{'yellow': 13, 'orange': 15, 'red': 13, 'skyblue': 10}"
0,4220,30,600,0,5,0,56,25,5,"{'yellow': 14, 'orange': 17, 'red': 14, 'skyblue': 11}"
0,6570,30,650,0,5,0,60,25,6,"{'yellow': 15, 'orange': 18, 'red': 15, 'skyblue': 12}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 6, 'orange': 7, 'red': 7, 'skyblue': 3}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 8, 'red': 8, 'skyblue': 4}"
0,0,0,0,3,0,0,30,25,2,"{'yellow': 8, 'orange': 9, 'red': 9, 'skyblue': 4}"
0,20,10,10,0,0,0,36,25,4,"{'yellow': 9, 'orange': 11, 'red': 11, 'skyblue': 5}"
0,400,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 12, 'red': 12, 'skyblue': 6}"
0,740,10,140,0,1,0,43,25,4,"{'yellow': 11, 'orange': 13, 'red': 13, 'skyblue': 6}"
0,1220,20,140,0,2,0,47,25,5,"{'yellow': 12, 'orange': 14, 'red': 14, 'skyblue': 7}"
0,1550,20,140,0,3,0,50,25,5,"{'yellow': 13, 'orange': 15, 'red': 15, 'skyblue': 7}"
0,2380,30,150,0,3,0,56,25,5,"{'yellow': 14, 'orange': 17, 'red': 17, 'skyblue': 8}"
0,4340,30,600,0,5,0,60,25,6,"{'yellow': 15, 'orange': 18, 'red': 18, 'skyblue': 9}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 6, 'orange': 7, 'red': 8, 'skyblue': 2}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 8, 'red': 10, 'skyblue': 2}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 9, 'red': 11, 'skyblue': 3}"
0,10,10,10,0,0,0,35,25,4,"{'yellow': 9, 'orange': 11, 'red': 12, 'skyblue': 3}"
0,120,10,40,0,1,0,40,25,4,"{'yellow': 10, 'orange': 12, 'red': 14, 'skyblue': 4}"
0,440,10,140,0,1,0,43,25,4,"{'yellow': 11, 'orange': 13, 'red': 15, 'skyblue': 4}"
0,800,20,140,0,2,0,47,25,5,"{'yellow': 12, 'orange': 14, 'red': 17, 'skyblue': 4}"
0,1380,20,140,0,1,0,51,25,4,"{'yellow': 13, 'orange': 15, 'red': 18, 'skyblue': 5}"
0,1830,30,140,0,3,0,55,25,5,"{'yellow': 14, 'orange': 17, 'red': 19, 'skyblue': 5}"
0,3090,30,350,0,2,0,60,25,5,"{'yellow': 15, 'orange': 18, 'red': 21, 'skyblue': 6}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 6, 'orange': 8, 'red': 2, 'skyblue': 7}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 7, 'orange': 10, 'red': 2, 'skyblue': 8}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 8, 'orange': 11, 'red': 3, 'skyblue': 9}"
0,1010,10,150,0,0,0,35,25,3,"{'yellow': 9, 'orange': 12, 'red': 3, 'skyblue': 11}"
0,1980,20,260,0,2,0,40,25,4,"{'yellow': 10, 'orange': 14, 'red': 4, 'skyblue': 12}"
0,2880,10,350,0,1,0,43,25,4,"{'yellow': 11, 'orange': 15, 'red': 4, 'skyblue': 13}"
0,3780,20,350,0,4,0,47,25,5,"{'yellow': 12, 'orange': 17, 'red': 4, 'skyblue': 14}"
0,5260,30,570,0,6,0,51,25,5,"{'yellow': 13, 'orange': 18, 'red': 5, 'skyblue': 15}"
0,7050,30,570,0,8,0,55,25,6,"{'yellow': 14, 'orange': 19, 'red': 5, 'skyblue': 17}"
0,8870,30,580,0,11,0,60,25,6,"{'yellow': 15, 'orange': 21, 'red': 6, 'skyblue': 18}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 6, 'orange': 8, 'red': 3, 'skyblue': 6}"
0,0,0,0,1,0,0,28,25,1,"{'yellow': 7, 'orange': 10, 'red': 4, 'skyblue': 7}"
0,280,140,140,0,0,0,31,25,2,"{'yellow': 8, 'orange': 11, 'red': 4, 'skyblue': 8}"
0,710,10,140,0,0,0,35,25,3,"{'yellow': 9, 'orange': 12, 'red': 5, 'skyblue': 9}"
0,1300,10,150,0,1,0,40,25,4,"{'yellow': 10, 'orange': 14, 'red': 6, 'skyblue': 10}"
0,2210,10,340,0,1,0,43,25,4,"{'yellow': 11, 'orange': 15, 'red': 6, 'skyblue': 11}"
0,3040,20,320,0,4,0,48,25,5,"{'yellow': 12, 'orange': 17, 'red': 7, 'skyblue': 12}"
0,3980,30,340,0,5,0,51,25,5,"{'yellow': 13, 'orange': 18, 'red': 7, 'skyblue': 13}"
0,5180,30,340,0,6,0,55,25,6,"{'yellow': 14, 'orange': 19, 'red': 8, 'skyblue': 14}"
0,7720,30,580,0,10,0,60,25,6,"{'yellow': 15, 'orange': 21, 'red': 9, 'skyblue': 15}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 6, 'orange': 8, 'red': 5, 'skyblue': 5}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 7, 'orange': 10, 'red': 5, 'skyblue': 5}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 8, 'orange': 11, 'red': 6, 'skyblue': 6}"
0,350,10,140,0,1,0,35,25,4,"{'yellow': 9, 'orange': 12, 'red': 7, 'skyblue': 7}"
0,990,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 14, 'red': 8, 'skyblue': 8}"
0,1470,20,150,0,2,0,44,25,5,"{'yellow': 11, 'orange': 15, 'red': 9, 'skyblue': 9}"
0,2020,20,160,0,3,0,47,25,5,"{'yellow': 12, 'orange': 17, 'red': 9, 'skyblue': 9}"
0,2840,30,270,0,5,0,51,25,5,"{'yellow': 13, 'orange': 18, 'red': 10, 'skyblue': 10}"
